executionTime,releaseTime
160573,17810624190445
154948,17810628191070
154948,17810632190341
179010,17810636189768
158646,17810640188622
159428,17810644188310
158021,17810648188414
160312,17810652188049
162135,17810656189143
160677,17810660188101
157344,17810664188362
184375,17810668186695
159271,17810672186799
156146,17810676186383
156198,17810680186226
156875,17810684185966
158750,17810688185914
155521,17810692185549
155312,17810696185393
178542,17810700185133
179375,17810704184716
176510,17810708184924
158177,17810712184716
156146,17810716185185
172135,17810720184976
177865,17810724186070
160417,17810728184247
158333,17810732183414
162239,17810736182997
157969,17810740182893
164531,17810744184247
157136,17810748183206
159115,17810752182893
157083,17810756181643
158385,17810760181487
175938,17810764181487
159270,17810768180914
160052,17810772182477
182812,17810776180862
180313,17810780180602
177604,17810784180289
178541,17810788180081
179739,17810792179820
159739,17810796179404
162240,17810800181123
158073,17810804180498
157812,17810808179300
179167,17810812178727
159428,17810816178675
158177,17810820178466
160105,17810824178310
159323,17810828179716
160885,17810832179716
182135,17810836177893
156406,17810840177268
160781,17810844175550
161927,17810848177112
159948,17810852177060
157239,17810856176435
164687,17810860177321
159271,17810864176383
158281,17810868175914
159480,17810872177112
157865,17810876175446
179479,17810880175394
175156,17810884174456
179480,17810888175446
178073,17810892175133
178541,17810896173987
156667,17810900174977
163125,17810904172060
160625,17810908171592
160156,17810912171592
159531,17810916171123
158021,17810920171800
159791,17810924171383
159010,17810928170342
160833,17810932170342
159532,17810936169925
181198,17810940169769
178177,17810944169248
177240,17810948169508
159740,17810952170029
159115,17810956168675
159740,17810960168988
161354,17810964168102
421563,17810968175706
414375,17810972177686
261250,17810976174769
162396,17810980168311
161979,17810984167998
161302,17810988167998
162343,17810992166748
160886,17810996169925
162135,17811000166175
159635,17811004166019
161354,17811008165654
160781,17811012167009
157448,17811016165394
179323,17811020165029
161042,17811024164925
182136,17811028164873
179792,17811032164613
178229,17811036164248
176719,17811040166227
157864,17811044167373
161563,17811048166227
157864,17811052166071
160365,17811056165863
163072,17811060168050
164062,17811064167009
160572,17811068165863
157396,17811072166800
157448,17811076165186
155521,17811080164873
160469,17811084164561
161355,17811088164092
158489,17811092166123
182656,17811096163676
154427,17811100165134
157708,17811104162998
151719,17811108161436
155781,17811112160811
160469,17811116160707
154896,17811120160655
151041,17811124161488
156145,17811128160551
154844,17811132161540
157448,17811136159717
159792,17811140159509
164375,17811144159301
149635,17811148159196
151406,17811152160707
158230,17811156158832
158802,17811160160707
153907,17811164158676
178386,17811168157790
167865,17811172158207
156875,17811176157634
151459,17811180157582
152031,17811184157686
151823,17811188158884
155729,17811192157582
156510,17811196156488
154428,17811200156332
175885,17811204157113
157239,17811208158259
158541,17811212157582
157656,17811216159249
155104,17811220157374
160313,17811224156384
161719,17811228156176
163125,17811232155863
160000,17811236156176
158229,17811240156020
153855,17811244155186
158177,17811248155499
161667,17811252154926
161719,17811256154457
159063,17811260154614
156510,17811264153936
161459,17811268153520
157500,17811272153468
177656,17811276153989
175364,17811280153259
160261,17811284152843
162239,17811288152582
159115,17811292152687
162188,17811296152114
158698,17811300152478
155573,17811304152582
157812,17811308151332
157396,17811312151437
185729,17811316150916
170937,17811320154301
163698,17811324151385
160521,17811328151489
157448,17811332150030
155104,17811336150030
158385,17811340149405
159218,17811344149145
160937,17811348149145
163438,17811352148780
157396,17811356150603
160365,17811360148416
154739,17811364148051
159218,17811368147999
160000,17811372147531
159896,17811376147635
154115,17811380147478
162865,17811384148260
157865,17811388147374
161250,17811392147843
155156,17811396146489
162031,17811400145916
180365,17811404145812
158125,17811408146854
161875,17811412146385
161615,17811416145239
156198,17811420145187
158386,17811424145447
185781,17811428144510
180730,17811432144093
177604,17811436143833
158958,17811440144718
159011,17811444145031
160156,17811448144354
180417,17811452143416
177032,17811456143000
176458,17811460143104
157760,17811464142687
157656,17811468142583
158333,17811472142843
155990,17811476141854
155573,17811480142114
157500,17811484141698
157864,17811488141541
157136,17811492140760
159531,17811496140448
162760,17811500140395
157240,17811504141020
154739,17811508140864
178230,17811512139979
178177,17811516139354
179114,17811520139354
155781,17811524139302
157031,17811528140760
178646,17811532139510
177865,17811536138677
179062,17811540138312
183802,17811544135969
179219,17811548136021
186615,17811552135760
176250,17811556135344
180729,17811560135135
179844,17811564134875
181667,17811568135552
180937,17811572134458
180052,17811576134198
178333,17811580134146
200938,17811584133729
160104,17811588133937
160625,17811592134042
160625,17811596133833
182968,17811600133000
164062,17811604132583
160782,17811608134042
159219,17811612132583
158177,17811616132219
183490,17811620131854
178750,17811624132271
180990,17811628131385
180261,17811632130969
159688,17811636130865
178073,17811640130708
175938,17811644130448
180521,17811648130240
157917,17811652131021
156875,17811656129875
176510,17811660129563
176771,17811664129250
177292,17811668129198
177604,17811672128938
177032,17811676128521
178125,17811680129198
178594,17811684128313
173854,17811688128209
177865,17811692130188
160104,17811696133104
182812,17811700129927
159167,17811704131959
158906,17811708130761
157812,17811712131542
182864,17811716129198
181250,17811720128990
175885,17811724128261
158802,17811728127896
156458,17811732129771
181823,17811736128886
153490,17811740129407
154011,17811744128105
153958,17811748127323
158802,17811752127375
156875,17811756126959
157448,17811760127688
176979,17811764126438
154375,17811768129407
157083,17811772127323
156511,17811776126282
179532,17811780125761
156146,17811784126230
174323,17811788126282
155312,17811792126646
155625,17811796124563
155312,17811800126230
155729,17811804124407
158750,17811808124199
156250,17811812122896
155781,17811816122115
152500,17811820121646
160521,17811824122324
151719,17811828123626
155521,17811832122219
152083,17811836120761
159063,17811840120553
156666,17811844120397
171771,17811848120136
154531,17811852121074
154063,17811856120553
154322,17811860120761
159375,17811864119251
157552,17811868119147
153854,17811872119095
156719,17811876118574
153230,17811880118834
156354,17811884117792
155833,17811888118938
153802,17811892117636
157448,17811896117220
153178,17811900116907
153333,17811904116490
155156,17811908116595
162656,17811912116803
147813,17811916116178
170260,17811920115813
154323,17811924115709
155000,17811928115397
155000,17811932115345
154479,17811936115032
151406,17811940116126
154635,17811944117584
154219,17811948116439
155885,17811952114043
155677,17811956113939
156250,17811960113678
150678,17811964113209
155625,17811968115032
152239,17811972113678
156042,17811976112532
154167,17811980112637
158229,17811984111959
154688,17811988111959
153750,17811992111803
152865,17811996112220
157292,17812000113939
154427,17812004111699
154532,17812008111178
154115,17812012110553
178229,17812016111439
160260,17812020111907
160261,17812024113053
157760,17812028112168
158802,17812032111022
157344,17812036110970
184479,17812040110553
172812,17812044110501
185469,17812048110189
176771,17812052110449
160104,17812056111022
156355,17812060109616
154792,17812064110189
157708,17812068109147
161770,17812072108731
159531,17812076108522
163489,17812080108470
159114,17812084108835
157917,17812088110033
159323,17812092108106
160312,17812096107481
157344,17812100107376
160000,17812104106960
158594,17812108106752
157084,17812112106387
155781,17812116106439
154896,17812120106127
157344,17812124105970
158542,17812128105918
183073,17812132105397
159948,17812136105189
162083,17812140106387
159427,17812144105345
156041,17812148104616
158646,17812152104408
157396,17812156104147
157291,17812160103939
155417,17812164103470
159479,17812168103731
182656,17812172103887
155782,17812176103054
155156,17812180102481
159010,17812184102793
156354,17812188102168
159583,17812192101856
172500,17812196102168
162813,17812200102741
156927,17812204101335
157969,17812208101179
156719,17812212101648
185104,17812216098887
180157,17812220098419
176875,17812224098366
181093,17812228098210
180156,17812232098627
